ds,y
"1999-05-12",5249.2402
"1999-05-14",5183.4902
"1999-05-17",5102
"1999-05-18",5160.4702
"1999-05-19",5213.29
"1999-05-20",5243.2002
"1999-05-21",5253.77
"1999-05-25",5165.7202
"1999-05-26",5183.0698
"1999-05-27",5064.2998
"1999-05-28",5070.98
"1999-05-31",5068.5898
"1999-06-01",5010.71
"1999-06-02",5040.3301
"1999-06-04",5124.1201
"1999-06-07",5212.8501
"1999-06-08",5196.9199
"1999-06-09",5250.6201
"1999-06-10",5201.48
"1999-06-11",5296.0098
"1999-06-14",5291.5098
"1999-06-15",5344.9199
"1999-06-16",5382.6699
"1999-06-17",5415.5098
"1999-06-18",5337.1899
"1999-06-21",5468.46
"1999-06-22",5468.6699
"1999-06-23",5399.1001
"1999-06-24",5327.6001
"1999-06-25",5301.21
"1999-06-28",5356.9399
"1999-06-29",5359.5298
"1999-06-30",5378.5098
"1999-07-01",5480.2202
"1999-07-02",5519.04
"1999-07-05",5625.6201
"1999-07-06",5612.8901
"1999-07-07",5588.5
"1999-07-08",5607.1001
"1999-07-09",5638.9502
"1999-07-12",5652.02
"1999-07-13",5573.8101
"1999-07-14",5610.8901
"1999-07-15",5619.25
"1999-07-16",5619.9302
"1999-07-19",5624.7402
"1999-07-20",5491.29
"1999-07-21",5414.1602
"1999-07-22",5340.9102
"1999-07-23",5310.6201
"1999-07-26",5206.4302
"1999-07-27",5224.1602
"1999-07-28",5229.5601
"1999-07-29",5052.3101
"1999-07-30",5101.8701
"1999-08-02",5129.5
"1999-08-03",5107.6802
"1999-08-04",5119.3701
"1999-08-05",4978.4502
"1999-08-06",5010.4702
"1999-08-09",5087.29
"1999-08-10",5000.8701
"1999-08-11",5019.6802
"1999-08-12",5127.4302
"1999-08-13",5219.4302
"1999-08-16",5257.1001
"1999-08-17",5259.9102
"1999-08-18",5230.4702
"1999-08-19",5186.8501
"1999-08-20",5254.1401
"1999-08-23",5301.9702
"1999-08-24",5324.02
"1999-08-25",5400.3101
"1999-08-26",5389.3301
"1999-08-27",5420.3501
"1999-08-30",5392.52
"1999-08-31",5270.77
"1999-09-01",5317.1201
"1999-09-02",5189.9102
"1999-09-03",5336.2202
"1999-09-06",5400.5498
"1999-09-07",5391.3501
"1999-09-08",5400.7002
"1999-09-09",5436.8501
"1999-09-10",5483.9502
"1999-09-13",5446.9102
"1999-09-14",5401.4702
"1999-09-15",5387.1802
"1999-09-16",5304.4102
"1999-09-17",5303.9302
"1999-09-20",5351.9702
"1999-09-21",5282.75
"1999-09-22",5238.75
"1999-09-23",5299.5601
"1999-09-24",5186.52
"1999-09-27",5239.6401
"1999-09-28",5119.1001
"1999-09-29",5135.6201
"1999-09-30",5149.8301
"1999-10-01",5124.54
"1999-10-04",5218.8501
"1999-10-05",5301.8501
"1999-10-06",5353.3101
"1999-10-07",5419.3101
"1999-10-08",5419.25
"1999-10-11",5414.5
"1999-10-12",5358.4502
"1999-10-13",5295.4302
"1999-10-14",5220.29
"1999-10-15",5184.2202
"1999-10-18",5156.27
"1999-10-19",5296.9102
"1999-10-20",5291.2202
"1999-10-21",5246.4902
"1999-10-22",5357.75
"1999-10-25",5320.3901
"1999-10-26",5388.75
"1999-10-27",5363.8501
"1999-10-28",5478.8901
"1999-10-29",5525.3901
"1999-11-01",5524.9102
"1999-11-02",5546.9502
"1999-11-03",5560.8701
"1999-11-04",5635.6201
"1999-11-05",5658.1001
"1999-11-08",5647.9302
"1999-11-09",5694.7202
"1999-11-10",5742.4102
"1999-11-11",5802.3501
"1999-11-12",5791.04
"1999-11-15",5859.29
"1999-11-16",5909.52
"1999-11-17",5870.1602
"1999-11-18",5950.04
"1999-11-19",5955.9702
"1999-11-22",5819.8901
"1999-11-23",5814.7402
"1999-11-24",5818.7202
"1999-11-25",5961.4502
"1999-11-26",5958.0601
"1999-11-29",5888.8701
"1999-11-30",5896.04
"1999-12-01",5933.8301
"1999-12-02",5937.2002
"1999-12-03",6119.1602
"1999-12-06",6142.1802
"1999-12-07",6158.77
"1999-12-08",6115.5801
"1999-12-09",6118.0601
"1999-12-10",6097.8901
"1999-12-13",6127.2002
"1999-12-14",6187.9902
"1999-12-15",6232.75
"1999-12-16",6341.29
"1999-12-17",6353.8901
"1999-12-20",6378.6602
"1999-12-21",6418.6802
"1999-12-22",6492.52
"1999-12-23",6782.3901
"1999-12-24",6782.3901
"1999-12-27",6837.4102
"1999-12-28",6861.54
"1999-12-29",6859.5801
"1999-12-30",6958.1401
"1999-12-31",6958.1401
"2000-01-03",6750.75
"2000-01-04",6586.9502
"2000-01-05",6502.0601
"2000-01-06",6474.9102
"2000-01-07",6780.9502
"2000-01-10",6925.52
"2000-01-11",6891.25
"2000-01-12",6912.8101
"2000-01-13",6955.9702
"2000-01-14",7173.2202
"2000-01-17",7258.8999
"2000-01-18",7072.1201
"2000-01-19",7091.04
"2000-01-20",7112.6602
"2000-01-21",6992.75
"2000-01-24",6931.9902
"2000-01-25",6809.6401
"2000-01-26",6969.3701
"2000-01-27",7126.1201
"2000-01-28",7066.6001
"2000-01-31",6835.6001
"2000-02-01",7050.4502
"2000-02-02",7171.9502
"2000-02-03",7354.25
"2000-02-04",7444.6001
"2000-02-07",7296.3101
"2000-02-08",7549.8701
"2000-02-09",7629.1001
"2000-02-10",7709.27
"2000-02-11",7611.54
"2000-02-14",7644.79
"2000-02-15",7396.1201
"2000-02-16",7490.3101
"2000-02-17",7580.52
"2000-02-18",7573.77
"2000-02-21",7590.5298
"2000-02-22",7607.9302
"2000-02-23",7698.9702
"2000-02-24",7640.52
"2000-02-25",7738.6802
"2000-02-28",7587.1201
"2000-02-29",7644.54
"2000-03-01",7727.9302
"2000-03-02",7945.77
"2000-03-03",7960.02
"2000-03-06",7975.77
"2000-03-07",8064.9702
"2000-03-08",7987
"2000-03-09",7949.1401
"2000-03-10",7975.9502
"2000-03-13",7693.8501
"2000-03-14",7650.04
"2000-03-15",7414.4502
"2000-03-16",7583.9502
"2000-03-17",7710.9102
"2000-03-20",7872.3701
"2000-03-21",7807.9302
"2000-03-22",7798.6201
"2000-03-23",7694.77
"2000-03-24",7932.4102
"2000-03-27",7892.4902
"2000-03-28",7931.9302
"2000-03-29",7864.75
"2000-03-30",7644.8901
"2000-03-31",7599.3901
"2000-04-03",7429.2202
"2000-04-04",7522.79
"2000-04-05",7330.77
"2000-04-06",7446.2002
"2000-04-07",7522.2002
"2000-04-10",7516.9502
"2000-04-11",7442.6602
"2000-04-12",7443.0601
"2000-04-13",7449.0601
"2000-04-14",7214.8301
"2000-04-17",7187.1401
"2000-04-18",7196.4902
"2000-04-19",7216.7002
"2000-04-20",7157.9502
"2000-04-25",7280.5
"2000-04-26",7388.54
"2000-04-27",7221.7402
"2000-04-28",7414.6802
"2000-05-02",7555.9102
"2000-05-03",7376.9302
"2000-05-04",7386.7002
"2000-05-05",7530.8101
"2000-05-08",7408.0801
"2000-05-09",7280.54
"2000-05-10",7120.8501
"2000-05-11",7259.4702
"2000-05-12",7269.27
"2000-05-15",7195.1401
"2000-05-16",7371.0601
"2000-05-17",7211.5
"2000-05-18",7181.5801
"2000-05-19",6989.02
"2000-05-22",6912.9502
"2000-05-23",6927.6802
"2000-05-24",6834.8701
"2000-05-25",6978.8701
"2000-05-26",6938.3301
"2000-05-29",7016.6602
"2000-05-30",7119.25
"2000-05-31",7109.6602
"2000-06-01",7272.75
"2000-06-02",7431.4702
"2000-06-05",7408.02
"2000-06-06",7359.79
"2000-06-07",7292.9702
"2000-06-08",7243.1201
"2000-06-09",7254.52
"2000-06-12",7235.6401
"2000-06-13",7268.9102
"2000-06-14",7350.9302
"2000-06-15",7328.6201
"2000-06-16",7131.3901
"2000-06-19",7198.79
"2000-06-20",7227.27
"2000-06-21",7139
"2000-06-22",7053.6602
"2000-06-23",6980.4102
"2000-06-26",7027.1802
"2000-06-27",7048.9502
"2000-06-28",7056.04
"2000-06-29",6874.54
"2000-06-30",6898.2002
"2000-07-03",6958.9502
"2000-07-04",6960.8599
"2000-07-05",6961.7202
"2000-07-06",6951.0801
"2000-07-07",7052.2202
"2000-07-10",7070.8101
"2000-07-11",7003.9702
"2000-07-12",7065.9702
"2000-07-13",7195.9902
"2000-07-14",7317.8701
"2000-07-17",7430.7002
"2000-07-18",7406.9102
"2000-07-19",7366.5601
"2000-07-20",7480.1401
"2000-07-21",7373.25
"2000-07-24",7328.3101
"2000-07-25",7329.04
"2000-07-26",7302.1201
"2000-07-27",7183.4302
"2000-07-28",7128.29
"2000-07-31",7190.3701
"2000-08-01",7145.52
"2000-08-02",7112.4502
"2000-08-03",7037.9102
"2000-08-04",7016.5801
"2000-08-07",7113.2202
"2000-08-08",7123.8101
"2000-08-09",7226.7002
"2000-08-10",7280.9702
"2000-08-11",7322.9702
"2000-08-14",7304.6001
"2000-08-15",7307.4302
"2000-08-16",7315.27
"2000-08-17",7278.4302
"2000-08-18",7232.4102
"2000-08-21",7199.3301
"2000-08-22",7249.2002
"2000-08-23",7232.77
"2000-08-24",7230.25
"2000-08-25",7307.1602
"2000-08-28",7339.2202
"2000-08-29",7294.3901
"2000-08-30",7185.5601
"2000-08-31",7216.4502
"2000-09-01",7344.6602
"2000-09-04",7425.4302
"2000-09-05",7395.0601
"2000-09-06",7333.02
"2000-09-07",7373.3301
"2000-09-08",7267.77
"2000-09-11",7214.4502
"2000-09-12",7135.75
"2000-09-13",7006.25
"2000-09-14",7048.5
"2000-09-15",6999.54
"2000-09-18",6891.6802
"2000-09-19",6937.7402
"2000-09-20",6765.2202
"2000-09-21",6682.9102
"2000-09-22",6740.25
"2000-09-25",6788.6802
"2000-09-26",6765.04
"2000-09-27",6814.0601
"2000-09-28",6832.75
"2000-09-29",6786.27
"2000-10-02",6862.25
"2000-10-03",6862.2598
"2000-10-04",6823.4302
"2000-10-05",6892.4902
"2000-10-06",6776.3901
"2000-10-09",6680.77
"2000-10-10",6673.1401
"2000-10-11",6561.6201
"2000-10-12",6465.25
"2000-10-13",6661.29
"2000-10-16",6627.25
"2000-10-17",6531.7002
"2000-10-18",6483
"2000-10-19",6619.4302
"2000-10-20",6618.4302
"2000-10-23",6620.8701
"2000-10-24",6802.8101
"2000-10-25",6748.2202
"2000-10-26",6767.8901
"2000-10-27",6924.6802
"2000-10-30",6926.5601
"2000-10-31",7077.4302
"2000-11-01",7059.0601
"2000-11-02",7088.6401
"2000-11-03",7128.27
"2000-11-06",7136.29
"2000-11-07",7076.27
"2000-11-08",7008.6401
"2000-11-09",6959.5
"2000-11-10",6851.6802
"2000-11-13",6742.1001
"2000-11-14",6966.6401
"2000-11-15",6961.0801
"2000-11-16",6842.1001
"2000-11-17",6752.29
"2000-11-20",6609.4702
"2000-11-21",6678.0601
"2000-11-22",6510.54
"2000-11-23",6601
"2000-11-24",6664.1802
"2000-11-27",6696.9102
"2000-11-28",6625.5601
"2000-11-29",6598.3101
"2000-11-30",6372.3301
"2000-12-01",6512.9102
"2000-12-04",6408.1001
"2000-12-05",6624.1001
"2000-12-06",6622.25
"2000-12-07",6566.0801
"2000-12-08",6691.25
"2000-12-11",6782.52
"2000-12-12",6733.5801
"2000-12-13",6620.2002
"2000-12-14",6469.9502
"2000-12-15",6331.29
"2000-12-18",6390.25
"2000-12-19",6479.27
"2000-12-20",6248.75
"2000-12-21",6200.7002
"2000-12-22",6251.3901
"2000-12-27",6328.1602
"2000-12-28",6371.6401
"2000-12-29",6433.6001
"2001-01-02",6289.8101
"2001-01-03",6434.9502
"2001-01-04",6376.54
"2001-01-05",6382.3101
"2001-01-08",6392.1602
"2001-01-09",6404.52
"2001-01-10",6320.0601
"2001-01-11",6465.2002
"2001-01-12",6490.02
"2001-01-15",6522.7002
"2001-01-16",6502.8901
"2001-01-17",6653.3701
"2001-01-18",6635.75
"2001-01-19",6651.52
"2001-01-22",6675
"2001-01-23",6722.4102
"2001-01-24",6706.6602
"2001-01-25",6727.4902
"2001-01-26",6695.77
"2001-01-29",6750.96
"2001-01-30",6739.2998
"2001-01-31",6795.1401
"2001-02-01",6704.6802
"2001-02-02",6638.2002
"2001-02-05",6628.0698
"2001-02-06",6693.0298
"2001-02-07",6578.96
"2001-02-08",6636.8101
"2001-02-09",6497.0698
"2001-02-12",6564.9102
"2001-02-13",6557.9302
"2001-02-14",6479.8701
"2001-02-15",6591.6699
"2001-02-16",6439.2598
"2001-02-19",6472.21
"2001-02-20",6451.5698
"2001-02-21",6347.9902
"2001-02-22",6277.9902
"2001-02-23",6075.3398
"2001-02-26",6189.0698
"2001-02-27",6220.48
"2001-02-28",6208.2402
"2001-03-01",6123.3799
"2001-03-02",6159.02
"2001-03-05",6216.3799
"2001-03-06",6284.0601
"2001-03-07",6305.6401
"2001-03-08",6267.0601
"2001-03-09",6204.4102
"2001-03-12",6046.5601
"2001-03-13",5962.9302
"2001-03-14",5794.1201
"2001-03-15",5889.9502
"2001-03-16",5734.4902
"2001-03-19",5657.29
"2001-03-20",5782.1602
"2001-03-21",5622.0801
"2001-03-22",5388.02
"2001-03-23",5544.6602
"2001-03-26",5726.9702
"2001-03-27",5938.2002
"2001-03-28",5817.52
"2001-03-29",5879.29
"2001-03-30",5829.9502
"2001-04-02",5760.75
"2001-04-03",5553.4502
"2001-04-04",5597.6602
"2001-04-05",5773.3301
"2001-04-06",5698.8701
"2001-04-09",5781
"2001-04-10",5913.8301
"2001-04-11",5951.1602
"2001-04-12",6002.29
"2001-04-17",5935.5801
"2001-04-18",6164.8701
"2001-04-19",6181.9102
"2001-04-20",6127.9702
"2001-04-23",6051.4702
"2001-04-24",6124.5601
"2001-04-25",6115.1802
"2001-04-26",6123.6602
"2001-04-27",6175.2402
"2001-04-30",6264.5
"2001-05-02",6213.8301
"2001-05-03",6089.1602
"2001-05-04",6138.27
"2001-05-07",6122.6201
"2001-05-08",6108.7202
"2001-05-09",6063.9302
"2001-05-10",6165.1802
"2001-05-11",6141.02
"2001-05-14",6064.6802
"2001-05-15",6070.3701
"2001-05-16",6148.4302
"2001-05-17",6173.8101
"2001-05-18",6186.8701
"2001-05-21",6249.8701
"2001-05-22",6270.5801
"2001-05-23",6215.25
"2001-05-24",6278.8901
"2001-05-25",6223.5601
"2001-05-28",6216.8301
"2001-05-29",6120.3301
"2001-05-30",6061.1802
"2001-05-31",6123.25
"2001-06-01",6133.52
"2001-06-04",6177.7402
"2001-06-05",6242.1201
"2001-06-06",6192.4302
"2001-06-07",6184.25
"2001-06-08",6187.2002
"2001-06-11",6162.7402
"2001-06-12",6045.9902
"2001-06-13",6111.9302
"2001-06-14",6031.27
"2001-06-15",5915.1802
"2001-06-18",5869.04
"2001-06-19",5922.52
"2001-06-20",5876.04
"2001-06-21",5926.3701
"2001-06-22",5941.77
"2001-06-25",5902.3101
"2001-06-26",5847.79
"2001-06-27",5833.1001
"2001-06-28",5971.77
"2001-06-29",6058.3701
"2001-07-02",6109.5
"2001-07-03",6056.8301
"2001-07-04",6015.7202
"2001-07-05",5999.1802
"2001-07-06",5862.1001
"2001-07-09",5869.8501
"2001-07-10",5816.3101
"2001-07-11",5801.79
"2001-07-12",5889.8701
"2001-07-13",5911.3701
"2001-07-16",5853.75
"2001-07-17",5846.6602
"2001-07-18",5718.6602
"2001-07-19",5829.6802
"2001-07-20",5764.0601
"2001-07-23",5791.7202
"2001-07-24",5663.8101
"2001-07-25",5582.75
"2001-07-26",5675.75
"2001-07-27",5754.8501
"2001-07-30",5792.1802
"2001-07-31",5861.1802
"2001-08-01",5835.2202
"2001-08-02",5777.27
"2001-08-03",5735.8701
"2001-08-06",5746.04
"2001-08-07",5752.5
"2001-08-08",5614.5
"2001-08-09",5512.27
"2001-08-10",5433.4902
"2001-08-13",5453.77
"2001-08-14",5520.71
"2001-08-15",5455.4399
"2001-08-16",5361.9199
"2001-08-17",5222.1201
"2001-08-20",5207.8301
"2001-08-21",5216.1099
"2001-08-22",5220.21
"2001-08-23",5254.04
"2001-08-24",5387.5
"2001-08-27",5406.4702
"2001-08-28",5308.7798
"2001-08-29",5305
"2001-08-30",5162.3999
"2001-08-31",5188.1699
"2001-09-03",5094.1001
"2001-09-04",5208.1001
"2001-09-05",5048.0801
"2001-09-06",4875.3701
"2001-09-07",4730.6699
"2001-09-10",4670.1299
"2001-09-11",4273.5298
"2001-09-12",4335.2002
"2001-09-13",4392.3999
"2001-09-14",4115.98
"2001-09-17",4234.5498
"2001-09-18",4194.8501
"2001-09-19",4041.8
"2001-09-20",3809.6699
"2001-09-21",3787.23
"2001-09-24",4038.6899
"2001-09-25",4009.1201
"2001-09-26",4095.3201
"2001-09-27",4184.5
"2001-09-28",4308.1499
"2001-10-01",4239.9702
"2001-10-02",4304.2002
"2001-10-03",4436.6602
"2001-10-04",4548.1299
"2001-10-05",4487.6899
"2001-10-08",4495.1499
"2001-10-09",4472.4199
"2001-10-10",4613.1899
"2001-10-11",4718.46
"2001-10-12",4625.1299
"2001-10-15",4548.48
"2001-10-16",4626.48
"2001-10-17",4644.8198
"2001-10-18",4574.3701
"2001-10-19",4513.5298
"2001-10-22",4619.3198
"2001-10-23",4704.2202
"2001-10-24",4811.8198
"2001-10-25",4715.6001
"2001-10-26",4820.2598
"2001-10-29",4660.3501
"2001-10-30",4543.98
"2001-10-31",4559.1299
"2001-11-01",4636.1299
"2001-11-02",4583.3101
"2001-11-05",4755.1099
"2001-11-06",4725.8999
"2001-11-07",4860.6602
"2001-11-08",4993.5698
"2001-11-09",4910.0698
"2001-11-12",4820.3701
"2001-11-13",4946.9702
"2001-11-14",4953.5298
"2001-11-15",5006.3301
"2001-11-16",5062.6401
"2001-11-19",5163.8999
"2001-11-20",5096.1802
"2001-11-21",5087.0298
"2001-11-22",5124.54
"2001-11-23",5150.9702
"2001-11-26",5114.1201
"2001-11-27",5059.5698
"2001-11-28",4915.9502
"2001-11-29",4936.0801
"2001-11-30",4989.9102
"2001-12-03",4988.4399
"2001-12-04",5013.9902
"2001-12-05",5262.75
"2001-12-06",5271.29
"2001-12-07",5199.0298
"2001-12-10",5124.6802
"2001-12-11",5146.4502
"2001-12-12",5062.5601
"2001-12-13",4966.0498
"2001-12-14",4909.4199
"2001-12-17",5067.9902
"2001-12-18",5039.6401
"2001-12-19",4984.6899
"2001-12-20",4934.1401
"2001-12-21",5019.0098
"2001-12-27",5117.1299
"2001-12-28",5160.1001
"2002-01-02",5167.8799
"2002-01-03",5270.29
"2002-01-04",5318.73
"2002-01-07",5232.2202
"2002-01-08",5236.3701
"2002-01-09",5288.21
"2002-01-10",5228.1099
"2002-01-11",5209.9702
"2002-01-14",5065.8398
"2002-01-15",5062.04
"2002-01-16",4984.2002
"2002-01-17",5133.3999
"2002-01-18",5122.23
"2002-01-21",5069.7998
"2002-01-22",5045.7202
"2002-01-23",5163.0298
"2002-01-24",5170.4399
"2002-01-25",5156.6299
"2002-01-28",5159.02
"2002-01-29",5084.52
"2002-01-30",5052.2002
"2002-01-31",5107.6099
"2002-02-01",5097.0601
"2002-02-04",4984.48
"2002-02-05",4936.75
"2002-02-06",4804.4102
"2002-02-07",4862.6201
"2002-02-08",4835.9502
"2002-02-11",4940
"2002-02-12",4884.7798
"2002-02-13",4935.3501
"2002-02-14",4973.77
"2002-02-15",4862.6001
"2002-02-18",4871.7598
"2002-02-19",4764.0498
"2002-02-20",4780.2402
"2002-02-21",4850.73
"2002-02-22",4745.5801
"2002-02-25",4863.54
"2002-02-26",4897.75
"2002-02-27",4960.2202
"2002-02-28",5039.0801
"2002-03-01",5097.4102
"2002-03-04",5245.8398
"2002-03-05",5228.6699
"2002-03-06",5285.2598
"2002-03-07",5289.4302
"2002-03-08",5359.5498
"2002-03-11",5340.6699
"2002-03-12",5275.8101
"2002-03-13",5241.6802
"2002-03-14",5276.8701
"2002-03-15",5401.1099
"2002-03-18",5426.04
"2002-03-19",5462.5498
"2002-03-20",5364.7002
"2002-03-21",5348.6802
"2002-03-22",5366.1299
"2002-03-25",5317.3799
"2002-03-26",5390.5898
"2002-03-27",5348
"2002-03-28",5397.29
"2002-04-02",5311.0801
"2002-04-03",5281.8398
"2002-04-04",5254.9502
"2002-04-05",5260.5298
"2002-04-08",5180.3301
"2002-04-09",5170.25
"2002-04-10",5265.3599
"2002-04-11",5162.96
"2002-04-12",5189.6499
"2002-04-15",5244.2002
"2002-04-16",5343.8799
"2002-04-17",5318.5498
"2002-04-18",5262.8799
"2002-04-19",5284.5498
"2002-04-22",5205.48
"2002-04-23",5192.1001
"2002-04-24",5160.1401
"2002-04-25",5054.4102
"2002-04-26",5000.3799
"2002-04-29",5008.04
"2002-04-30",5041.2002
"2002-05-02",4964.5601
"2002-05-03",4882.77
"2002-05-06",4880.6699
"2002-05-07",4872.4102
"2002-05-08",5028.5898
"2002-05-09",4966.48
"2002-05-10",4871.7002
"2002-05-13",4975.48
"2002-05-14",5049.0801
"2002-05-15",5072.3901
"2002-05-16",5047.4502
"2002-05-17",5036.4102
"2002-05-20",4998.9902
"2002-05-21",4984.6099
"2002-05-22",4919.5
"2002-05-23",4877.5498
"2002-05-24",4899.1299
"2002-05-27",4961.54
"2002-05-28",4918.5801
"2002-05-29",4881.7998
"2002-05-30",4761.96
"2002-05-31",4818.2998
"2002-06-03",4747.9502
"2002-06-04",4625.79
"2002-06-05",4624.3101
"2002-06-06",4657.52
"2002-06-07",4610.1802
"2002-06-10",4589.2598
"2002-06-11",4606.0898
"2002-06-12",4510.1899
"2002-06-13",4470.1401
"2002-06-14",4303.8501
"2002-06-17",4475.1001
"2002-06-18",4433.8501
"2002-06-19",4354.8198
"2002-06-20",4245.6802
"2002-06-21",4232.3999
"2002-06-24",4127.21
"2002-06-25",4202.9702
"2002-06-26",4099.0498
"2002-06-27",4259.4302
"2002-06-28",4382.5601
"2002-07-01",4366.8101
"2002-07-02",4195.9502
"2002-07-03",4138.1499
"2002-07-04",4258.6201
"2002-07-05",4483.0298
"2002-07-08",4442.3301
"2002-07-09",4369.7598
"2002-07-10",4190.2202
"2002-07-11",4118.5
"2002-07-12",4130.7998
"2002-07-15",3912.51
"2002-07-16",3977.75
"2002-07-17",4092.8201
"2002-07-18",4100.75
"2002-07-19",3891.8799
"2002-07-22",3691.4299
"2002-07-23",3515.8301
"2002-07-24",3632.6599
"2002-07-25",3520.46
"2002-07-26",3579
"2002-07-29",3859.78
"2002-07-30",3878.9399
"2002-07-31",3700.1399
"2002-08-01",3606.45
"2002-08-02",3532.49
"2002-08-05",3332.6499
"2002-08-06",3568.6399
"2002-08-07",3465.54
"2002-08-08",3679.26
"2002-08-09",3760.8601
"2002-08-12",3647.1299
"2002-08-13",3683.21
"2002-08-14",3589.9199
"2002-08-15",3665.74
"2002-08-16",3684.6899
"2002-08-19",3837.6699
"2002-08-20",3768.51
"2002-08-21",3868.1699
"2002-08-22",3906.55
"2002-08-23",3828.26
"2002-08-26",3783.8401
"2002-08-27",3851.3401
"2002-08-28",3682.8401
"2002-08-29",3660.95
"2002-08-30",3712.9399
"2002-09-02",3609.4099
"2002-09-03",3398.99
"2002-09-04",3425.8999
"2002-09-05",3354.71
"2002-09-06",3485.6799
"2002-09-09",3429.22
"2002-09-10",3494.6899
"2002-09-11",3584.6899
"2002-09-12",3421.8701
"2002-09-13",3361.28
"2002-09-16",3319.05
"2002-09-17",3289.1299
"2002-09-18",3124.9199
"2002-09-19",3007.47
"2002-09-20",3065.73
"2002-09-23",2914.25
"2002-09-24",2873.21
"2002-09-25",2962.5
"2002-09-26",3020.6001
"2002-09-27",2918.8999
"2002-09-30",2769.03
"2002-10-01",2865.23
"2002-10-02",2926.74
"2002-10-03",2813.3
"2002-10-04",2714.6201
"2002-10-07",2667.3899
"2002-10-08",2622.0901
"2002-10-09",2597.8799
"2002-10-10",2733.1899
"2002-10-11",2930.74
"2002-10-14",2850.1101
"2002-10-15",3048.27
"2002-10-16",3008.9299
"2002-10-17",3172.46
"2002-10-18",3163.6699
"2002-10-21",3282.6699
"2002-10-22",3155.97
"2002-10-23",3015.4199
"2002-10-24",3090.01
"2002-10-25",3102.01
"2002-10-28",3198.96
"2002-10-29",3022.01
"2002-10-30",3113.5901
"2002-10-31",3152.8501
"2002-11-01",3165.1599
"2002-11-04",3327.9399
"2002-11-05",3351.3201
"2002-11-06",3298.8401
"2002-11-07",3155.6599
"2002-11-08",3079.1001
"2002-11-11",3042.0601
"2002-11-12",3115.8799
"2002-11-13",3066.4199
"2002-11-14",3188.3899
"2002-11-15",3191.76
"2002-11-18",3218.3601
"2002-11-19",3206.9299
"2002-11-20",3212.99
"2002-11-21",3296.8301
"2002-11-22",3320.8799
"2002-11-25",3299.24
"2002-11-26",3191.6299
"2002-11-27",3346.1399
"2002-11-28",3360.76
"2002-11-29",3320.3201
"2002-12-02",3380.2
"2002-12-03",3280.49
"2002-12-04",3320.75
"2002-12-05",3224.74
"2002-12-06",3207.53
"2002-12-09",3065.5701
"2002-12-10",3167.99
"2002-12-11",3196.05
"2002-12-12",3111.8799
"2002-12-13",3077.0601
"2002-12-16",3205.29
"2002-12-17",3139.97
"2002-12-18",3022.6899
"2002-12-19",2961.4099
"2002-12-20",3024.22
"2002-12-23",3000.8401
"2002-12-27",2871.05
"2002-12-30",2892.6299
"2003-01-02",3105.04
"2003-01-03",3092.9399
"2003-01-06",3157.25
"2003-01-07",3112.77
"2003-01-08",2993
"2003-01-09",3037.6799
"2003-01-10",3037.3301
"2003-01-13",3060.6499
"2003-01-14",3098.72
"2003-01-15",3049.3999
"2003-01-16",3054.1101
"2003-01-17",2918.8201
"2003-01-20",2893.55
"2003-01-21",2870.5701
"2003-01-22",2803.25
"2003-01-23",2811.22
"2003-01-24",2717.8201
"2003-01-27",2643.8
"2003-01-28",2671.3601
"2003-01-29",2706.5701
"2003-01-30",2693.78
"2003-01-31",2747.8301
"2003-02-03",2751.99
"2003-02-04",2632.98
"2003-02-05",2725.8799
"2003-02-06",2649
"2003-02-07",2569.3401
"2003-02-10",2586.0901
"2003-02-11",2627
"2003-02-12",2571.25
"2003-02-13",2555.27
"2003-02-14",2674.46
"2003-02-17",2708.97
"2003-02-18",2740.1399
"2003-02-19",2624.6499
"2003-02-20",2591.26
"2003-02-21",2648.8701
"2003-02-24",2571.3501
"2003-02-25",2485.5
"2003-02-26",2450.2
"2003-02-27",2513.22
"2003-02-28",2547.05
"2003-03-03",2549.6499
"2003-03-04",2501.03
"2003-03-05",2498.02
"2003-03-06",2437.51
"2003-03-07",2431.6599
"2003-03-10",2329.04
"2003-03-11",2305.3
"2003-03-12",2202.96
"2003-03-13",2354.3101
"2003-03-14",2403.1899
"2003-03-17",2487.1201
"2003-03-18",2584.6101
"2003-03-19",2615.22
"2003-03-20",2604.8501
"2003-03-21",2715.0601
"2003-03-24",2548.3701
"2003-03-25",2636.1001
"2003-03-26",2579.3301
"2003-03-27",2584.05
"2003-03-28",2520.8401
"2003-03-31",2423.8701
"2003-04-01",2450.1899
"2003-04-02",2589.3501
"2003-04-03",2569.8101
"2003-04-04",2654.0701
"2003-04-07",2808.9399
